Uuid,Void/Retire,Short name:en,Fully specified name:en,Fully specified name:fr,Data class,Data Type,Members,_order:500,_version:1
214f62e1-d537-4fe7-8bde-5a98aeb6492e,,,"Prolene Double arm round needle 4/0, 90cm on 22mm",,Medical supply,N/A,,,2
87952aa8-a424-4e81-9ea8-73a9bc18f5ea,,,St.Jude master Aortic Mechanical heart valve with standard cuff Size 19mm,,Medical supply,N/A,,,2
843d8dc2-3cc2-49ca-8099-abc358159d8d,,,"Prolene Double arm round needle 5/0, 75cm on 13mm",,Medical supply,N/A,,,2
a2d5df64-b4ab-4ce1-85ce-0fbb5c7ed1a1,,,"Gown Isolation Non woven, Disposable extra large",,Medical supply,N/A,,,2
65ebf198-e5ff-4c8d-8aa4-ade1f23df44e,,,Centrifuge Secondary Tube 5 ml 13x75mm,,Medical supply,N/A,,,2
fa400736-e3ec-4946-b499-df68068931e3,,,"Gown Isolation Non woven, Disposable large",,Medical supply,N/A,,,2
152bdea4-d1b2-4187-8275-006ac08b977e,,,"Master sizer set, complete",,Medical supply,N/A,,,2
bf3a557a-b9bc-43a1-90f5-c87030d511c2,,,Cryogenic Vial of 50 pcs,,Medical supply,N/A,,,2
57e6e87b-0d44-4025-a135-380eb902a268,,,Plasma Preparation Tube,,Medical supply,N/A,,,2
b4058fac-ff38-4687-b4b7-ab5d85d25dac,,,Umblical Cord Tie/Cotton Tape 6mm x 24.5m,,Medical supply,N/A,,,2
1637da77-fe97-4df4-835c-fe9f75fbea4b,,,Syringe Insulin (Disposable) 1ml on 4mm with Fixed Needle 32G,,Medical supply,N/A,,,2
f9ed2d57-c36c-4610-8461-c6f45e4a88aa,,,Catheter Ureteral 12CH,,Medical supply,N/A,,,2
0756297c-0cbc-4e5e-aec1-04ac361c869e,,,Cryogenic Box,,Medical supply,N/A,,,2
87664722-e876-4443-87cc-a30d2dcf36ab,,,SARs COVID 2 kit,,Medical supply,N/A,,,2
4f6f9caa-0058-4905-8006-4a70ecf7e587,,,Oral Hydration drop drop packets,,Medical supply,N/A,,,2
833d8b4e-ed0a-498d-a806-d0683ec340b6,,,Test Tube Plastic 12x75mm round bottom sterile with snap cap,,Medical supply,N/A,,,2
4aad4660-53b5-46b2-8b3d-6a66129ee994,,,Sharp Collector 8QT Nestable Funnel top,,Medical supply,N/A,,,2
326fe6f4-8797-437c-a10d-4c8a74d19a3f,,,"Gown Isolation Non woven, Disposable, Medium",,Medical supply,N/A,,,2
e90b416a-3afb-49ca-af5f-ed3683a61869,,,"Goggle protective green /gray adj headband, polycarb scratch resistant D3",,Medical supply,N/A,,,2
72403543-6a31-46c1-b629-8d0acf0300d6,,,Prosthesis Bra,,Medical supply,N/A,,,2
6d670a59-3486-4493-b60d-4abe16d3a248,,,Syringe(AD) 0.05ml with Needle 27G,,Medical supply,N/A,,,2
e0ab7793-0998-47b7-bc0d-72ae29839a61,,,Gown Isolation 130cmx150cm,,Medical supply,N/A,,,2
cbc64980-58d2-4456-a618-d734754c658c,,,Gown Isolation 120cmx140cm,,Medical supply,N/A,,,2
eabc3758-145a-406d-bd06-848e532fcc44,,,Disposal Head Cap,,Medical supply,N/A,,,2
f87e7ad7-c4f4-4b66-b4d7-92e5f531d21d,,,Tracheostomy Tube Plastic With 90 Degree Curvature Size 4,,Medical supply,N/A,,,2
b97f2c83-fdbb-42b8-8677-947d090da9de,,,Mosquito Bednet 180cm x 190cm x 150cm (LxWxH),,Medical supply,N/A,,,2
db6f3043-c862-45c7-a3ad-c7319f94b651,,,Mosquito Bednet 180cm x 190cm x 160cm (LxWxH),,Medical supply,N/A,,,2
44193500-19d9-4751-bce9-aa605773c1c9,,,Dental Wire 22CH,,Medical supply,N/A,,,2
69042ce0-6de4-467c-948c-f8e4bc6d3fb7,,,Mosquito Bednet 190cm x 180cm x 180cm (LxWxH),,Medical supply,N/A,,,2
ea73609e-f1b9-4a52-851d-5c039a0200b7,,,Mosquito Bednet 190x180x170 cm (LxWxH),,Medical supply,N/A,,,2
ee9f6b11-2126-490f-a6fb-dcc43116bf84,,,Plastic droper Non sterile size hold 7ml of liquid with graduated marking in 0.5ml increments,,Medical supply,N/A,,,2
92ae5aa9-028e-436f-ba10-94cf1397924e,,,Tubular bandage 2m,,Medical supply,N/A,,,2
134b5a57-9c74-4201-934f-a6a058b8a1c4,,,"Polysulfone filter Surface area 1.8, low flux m2 gamma sterilization",,Medical supply,N/A,,,2
a782ef33-e630-4948-bb5d-7f9a02ec82e5,,,Surgical Scalpel Blade No. 18,,Medical supply,N/A,,,2
8fa3f649-ee70-4869-829c-d5b66d7fb4ed,,,Blood line with re circulation bag,,Medical supply,N/A,,,2
ff13f2aa-120a-4260-8beb-7493a7a70d00,,,"Polysulfone filter Surface area 1.6, low flux m2 gamma sterilization",,Medical supply,N/A,,,2
40149620-c36c-4e21-b408-27f5375f98f6,,,"Hemodialysis catheter (non tunneled) 12Fr, 15cm length",,Medical supply,N/A,,,2
1e0a0533-01b7-481b-bd3b-f9a7b48488b2,,,"Kidney biopsy needle 18G,20cm length",,Medical supply,N/A,,,2
3ca62034-77a0-4638-8f23-5ab6a11ad5f6,,,"Kidney biopsy needle 16G,20cm length",,Medical supply,N/A,,,2
999603d1-fbc9-409a-ad8f-2f895c58dae1,,,"Polysulfone filter Surface area 1.0, low flux m2 gamma sterilization",,Medical supply,N/A,,,2
68b8e6a2-c6d1-4f5b-93ea-5988dcd3e090,,,"Hemodialysis catheter tunneled cuffed, cuff top tip 23 cm length",,Medical supply,N/A,,,2
327dcbb4-95ca-4306-80fa-8cd6ea06ea5e,,,"Hemodialysis catheter (non tunneled) 12Fr, 20cm length",,Medical supply,N/A,,,2
3470ee10-ffad-40b5-8cfa-0be4018ab9b9,,,Tally Sheet,,Medical supply,N/A,,,2
befebd2b-b27b-4f22-b984-b85ea69d447a,,,Syringe(AD) 2ml with Needle 23G,,Medical supply,N/A,,,2
4be6fef1-aac8-4478-a44c-4e3ca0ed2247,,,Thick probe(Needle) A25,,Medical supply,N/A,,,2
0c67043f-83db-4db5-94e5-bfb5445a32b2,,,Halogen Lamp 12V/20 watt for A25,,Medical supply,N/A,,,2
28e86462-e8e7-4411-9ad9-84d62eacbe26,,,K wire 2.5mm Diameter with 25cm length,,Medical supply,N/A,,,2
3a745f07-cfe5-4ca1-a33a-893327bf887e,,,K wire 1.8mm Diameter with 25cm length,,Medical supply,N/A,,,2
4350a8a5-11c5-4fb2-8519-76b3dea7a785,,,IV giving set,,Medical supply,N/A,,,2
b94f81a4-0c37-474a-a2f3-4b718e84dc89,,,Reaction Rotor,,Medical supply,N/A,,,2
0105a87d-83ad-4187-98d1-14afa4a1806b,,,Bondable Buccal Tubes,,Medical supply,N/A,,,2
589c4871-e25c-4d2c-9a9f-6e13640007f5,,,G6PD Test tube,,Medical supply,N/A,,,2
19bc7b7d-0fa6-4d3b-b8b6-5418131142d1,,,Polypropylene homo polymer sheet 3mm olive,,Medical supply,N/A,,,2
95e0b12d-29b4-4b27-a4f6-da9a4e6f9e89,,,Polypropylene homo polymer sheet 5mm olive,,Medical supply,N/A,,,2
2b0a4442-98a0-465e-aa0c-9382d660fa81,,,Polypropylene homo polymer sheet 4mm olive,,Medical supply,N/A,,,2
49f79d73-5c9a-4c92-bcc1-f39aedfc5454,,,Cobas 4800 Plasma Separation card bundle,,Medical supply,N/A,,,2
584666f7-a683-46cf-919b-9494d5a1624e,,,Mosquito Bed Net (LLIN) 180cm x 160cm x 150cm (LxWxH),,Medical supply,N/A,,,2
70bd8fd7-a502-4584-88e5-2b0e0d68a329,,,Lab Wipe 30 X 35cm,,Medical supply,N/A,,,2
675b82ff-60e5-40ad-9905-694d019710ac,,,Adhesive Tape 10cm x 5m,,Medical supply,N/A,,,2
ff5707e3-b9c3-42c4-9434-756706c69bbf,,,"Centrifuge Secondary Tube 5 ml 13x75mm,With cap",,Medical supply,N/A,,,2
e75f663b-778c-4a32-acb8-d8096a74df18,,,Paster Transfer Pipet 3 4ml sterile individual wrapped,,Medical supply,N/A,,,2
8f5d0a0f-35c3-4a24-8940-0f3ca6dc53f9,,,Sample collection kit,,Medical supply,N/A,,,2
6d68bf40-ee10-4a0b-99ad-b04b379ae5c6,,,Level 2 Gown with velcro knit cuff X Large,,Medical supply,N/A,,,2
c033a4a8-7b86-4c37-bcf7-d55fccd93ee4,,,Level 2 Gown with tie back and elastic cuff X Large,,Medical supply,N/A,,,2
b10c943f-4cdc-46f9-8c0e-dc9c90060ca3,,,GNI fluorescent lamp,,Medical supply,N/A,,,2
864c006c-618f-4e33-b27d-c63ddf4a8691,,,Level 3 Gown white cuff large,,Medical supply,N/A,,,2
0e39a8e6-14e1-43ed-9345-d60f24d47636,,,St. Jude masters series mitral Mechanical heart Valve standard cuff Size 29mm,,Medical supply,N/A,,,2
7ea9af3c-6c2d-46af-8aa4-3d66aaed6e3a,,,Level 2 Gown with tie back and elastic cuff large,,Medical supply,N/A,,,2
58a45a8c-a168-4ff2-a021-ce97f46e6ad5,,,NI service kit,,Medical supply,N/A,,,2
4bc0e231-f597-4129-bc0e-a5be4c079535,,,St. Jude masters series mitral Mechanical heart Valve standard cuff Size 27mm,,Medical supply,N/A,,,2
a3a33cdd-19ab-434a-998b-c74e007f78d0,,,BD Vacutainer F22 tube,,Medical supply,N/A,,,2
8269ad1a-57aa-4698-92a6-cbe8fbe7988f,,,Level 2 Gown with velcro knit cuff large,,Medical supply,N/A,,,2
37ee222e-330e-4464-9aaf-e1a9cd3a0f6b,,,St. Jude masters series mitral Mechanical heart Valve standard cuff Size 31mm,,Medical supply,N/A,,,2
42279fc8-d33f-48a5-9d3c-daec07d7040f,,,Level 3 Gown white cuff X Large,,Medical supply,N/A,,,2
074cb547-5a3a-4590-a4d2-86c61122c458,,,St. Jude masters series mitral Mechanical heart Valve standard cuff Size 25mm,,Medical supply,N/A,,,2
71716625-41f7-4ff8-a1d1-a3c562215f9e,,,BD Vacutainer KE2 tube 6ml,,Medical supply,N/A,,,2
263ade55-32e9-40dc-a4b4-8f0077b33440,,,Wire Splint Hand,,Medical supply,N/A,,,2
1b2c4dae-2692-4746-b8a1-b22eb4f93e38,,,Wire Splint Leg,,Medical supply,N/A,,,2
3131bf97-9f86-46ea-871b-772ccebb290c,,,Blood Collecting Bag Penta,,Medical supply,N/A,,,2
1b3becf7-dee5-433a-aca0-5f216263faa8,,,Vacutainer needle 20G,,Medical supply,N/A,,,2
e3d15b94-965c-4091-8b0e-286db1282a2e,,,Vacutainer serum separator tube with red top 3.5ml,,Medical supply,N/A,,,2
2e3f8e76-52fb-418a-ba5a-e8e485f63726,,,Hood,,Medical supply,N/A,,,2
e2868587-9293-41f0-98c3-b13bbafd23ea,,,Belt,,Medical supply,N/A,,,2
2bd3007d-c838-4a6f-9dd0-f7f14b7865b2,,,Replacement hoods of 25,,Medical supply,N/A,,,2
0fcef75b-3b0d-4b67-aaf7-d496649d1a46,,,Catheter Ureteral 16CH,,Medical supply,N/A,,,2
539d5c59-0cb8-4a9d-8681-99d74f99eafa,,,Laboratory Supplies Urine cup plastic 40ml capacity,,Medical supply,N/A,,,2
4ef30f0e-43c6-4469-938f-18bbdecd2bad,,,Slide Box hinged plastic holds 100 slides,,Medical supply,N/A,,,2
d00a66a0-87c8-485a-9167-7506a9542dc4,,,"Laboratory Supplies Microscope Lens cleaning solution, non flammable: 2 oz",,Medical supply,N/A,,,2
973f6bc1-4140-47b4-a8ee-911daa0325f0,,,Brown glass bottle 500ml,,Medical supply,N/A,,,2
b88f0a07-4424-4b2e-83ed-6b666b519e5c,,,Battery Holster,,Medical supply,N/A,,,2
048711dd-e17b-47b8-91b0-ed1b6007c7f9,,,Laboratory Supplies Microscope Lens cleaning tissue paper lint free: 4x6 inch W(10.1x15.2 cm) sheets per book,,Medical supply,N/A,,,2
cfd79506-da99-42bc-8d88-ab7997ed1ac9,,,"Laboratory Supplies Stool Specimen Container disposable, polypropylene, with Cover",,Medical supply,N/A,,,2
62d3dfb8-ec6e-49f0-99bb-a233c5b8d8fa,,,Weighing paper disposable,,Medical supply,N/A,,,2
76f604fc-0bd1-4421-b931-d356272f16a4,,,Microscope Slide Frosted 75mmx25mm x 1mm thick,,Medical supply,N/A,,,2
5d53d201-a782-4e45-a76b-c8f365340005,,,Gauze Dressing 2 In x 2 In,,Medical supply,N/A,,,2
d095a70a-8d66-480f-a915-157bf2f32bed,,,"Laboratory Supplies Conical test tube , Graduated 10ml, plastic",,Medical supply,N/A,,,2
6e314697-4c1a-42bd-b61b-ef75e6b065f0,,,Autoclave Indicator Tape 1.9cm x 5m,,Medical supply,N/A,,,2
b21fd623-b184-441b-8383-f6b1144e8eee,,,Gauze Bandage 8cm x 4m,,Medical supply,N/A,,,2
ff14288f-3916-404d-9ebd-1809c0812d7f,,,Polyamide Monofilament Gauge 0.2(10/0) 38cm on 6mm 3/8 Circle Spatula Single Armed Needle,,Medical supply,N/A,,,2
f03575c4-efaf-462a-b0b0-f53179fe04c0,,,Pump Breast Manual Plastic 30ml,,Medical supply,N/A,,,2
148b6468-bed0-4473-8d7c-578893279af3,,,Adhesive Plaster Zinc Oxide 2.5 cm x 5 m,,Medical supply,N/A,,,2
eb0bacf2-7228-45b3-b0e5-e0275de0a1d2,,,Colostomy Bag Adhesive Regulator Closed 25cmx14cm 30mm Opening Pediatric,,Medical supply,N/A,,,2
a14190ec-4113-4314-9c26-0d2fb97344ce,,,Laboratory disposable plastic citrated ESR graduated pipette tube total length of 200mm and graduation from 0 150mm increment of 1mm,,Medical supply,N/A,,,2
87ff2507-b5bc-458b-9e56-2c4ebf5d232d,,,Tracheostomy Tube 7.0 mm with 90 curvature armoured with low Pressure Cuff Universal inflation funnel and pilot balloon metallic,,Medical supply,N/A,,,2
e32d34be-f82c-42f2-a45a-a232824cfe7d,,,PPIUCD Postpartum CU T 380 A IUD,,Medical supply,N/A,,,2
14ff55d2-f83c-4258-b688-eb94da38c31b,,,Nelaton Catheter 4CH,,Medical supply,N/A,,,2
3b700910-7e4d-4637-be91-313252e9536b,,,First Responder Trauma Bag,,Medical supply,N/A,,,2
5099d5f1-9ec2-432b-8fe6-4a196533a399,,,Geenius Reader,,Medical supply,N/A,,,2
075b62e7-2c3d-4127-a01c-2fad73240f19,,,Cannula Nasal Pediatric ( Nasal prong),,Medical supply,N/A,,,2
83cdb295-be73-4bef-b474-7b2bdf71cbd4,,,First Responder Backpack 50 L TRM 27,,Medical supply,N/A,,,2
72dd270d-123e-4e0a-ac6c-25fa7ddd253b,,,"Test Tube Plug, Non Sterile, for Centrifuge Tube 5",,Medical supply,N/A,,,2
379a0b85-01d8-4ab9-99fc-bd845e49e7e0,,,Mersilk Braided Black Gauge 2.0(3/0) 75cm on 26mm 1/2 Circle Cutting Needle,,Medical supply,N/A,,,2
320822fe-5c5c-4df9-b567-979d7d8f9922,,,Insertion/removal accessories for implanol For 50 insertion/removal procedures,,Medical supply,N/A,,,2
e55981c2-39f0-47fc-a955-e5261cf8afa2,,,Mersilk Braided Black Gauge 3.0(2/0) 75cm on 33mm 1/2 Circle Cutting Needle,,Medical supply,N/A,,,2
77705e82-0f98-4509-8546-e74dc16956d4,,,"Paster Transfer Pipet Disposable, 40 ul, Plastic,",,Medical supply,N/A,,,2
63888b7c-1e18-4660-befc-1e18858b0012,,,Blood infusion set for pediatric (Iv Blood transfusion),,Medical supply,N/A,,,2
b15abdd0-981c-40d5-924e-bf7a37faad1a,,,"Prolene Double arm round needle 8/0, 90cm on 17mm",,Medical supply,N/A,,,2
bec9cfb8-87e9-4114-9d65-078ad4db137b,,,Hernia Mesh 11cm x 6cm,,Medical supply,N/A,,,2
39386bf8-506f-422a-a067-fd3f52541dd7,,,Surgical Gown small,,Medical supply,N/A,,,2
d3b70874-0a25-41be-bf87-3557f5eaa2e2,,,Plastic droper Non sterile 5ml graduated mark with holding size 7ml of liquid with graduated marking in 0.5ml increments,,Medical supply,N/A,,,2
61392c7e-e8f4-420c-91ed-ab94e481723b,,,Tracheostomy Tube 2.0 mm with 90 curvature armoured with low Pressure Cuff Universal inflation fun,,Medical supply,N/A,,,2
ebceb083-0b56-4919-a96d-4091100d6c93,,,Surgical Gown Medium,,Medical supply,N/A,,,2
5d7454a8-a171-4506-9246-43621f11b7d4,,,oxygen Nasal cannula(prong) Neonatal,,Medical supply,N/A,,,2
5e2ea9e3-9c92-4224-9cd7-82eae9b6453d,,,"Prolene Double arm round needle 10/0, 90cm on 17mm",,Medical supply,N/A,,,2
f40e7231-89c5-4d2f-81a5-2408c75924ee,,,Hernia Mesh 15cm x 15cm,,Medical supply,N/A,,,2
ae82ede5-06a4-45c7-90d4-1ca400b20275,,,"Prolene Double arm round needle 9/0, 90cm on 17mm",,Medical supply,N/A,,,2
cf1ce766-572a-491a-8a00-cd1e8075f8d5,,,Mask Of N95,,Medical supply,N/A,,,2
c69b7ea8-dfaa-4db4-9071-d5c639b3a5f5,,,Micropippette tips 100 1000 microlitre Blue,,Medical supply,N/A,,,2
e28aa907-eab4-4511-b91e-3b65a3d44dc3,,,Ambu Bag neonatal,,Medical supply,N/A,,,2
081eee2a-83fe-4060-9e69-1a369699ba81,,,Naso Gastric Tube Sterile Adult 18CH,,Medical supply,N/A,,,2
fa2ebe21-b499-4265-84ef-408907d067b8,,,Naso Gastric Tube Sterile Infant 8CH,,Medical supply,N/A,,,2
436b92c0-83a5-4669-b0fd-9c493b3c80bb,,,Naso Gastric Tube Sterile Infant 4CH,,Medical supply,N/A,,,2
59555577-58b1-4b58-9bbb-c5847c76e9d9,,,Naso Gastric Tube Sterile Infant 6CH,,Medical supply,N/A,,,2
8a1f3850-3d4a-4453-8e48-78385b7ddea2,,,Naso Gastric Tube Sterile Adult 16CH,,Medical supply,N/A,,,2
283797b2-6b63-4d3e-b6d9-c84ef5caf4a7,,,"Google indirect vent,wraparound lens,opticalclass",,Medical supply,N/A,,,2
4f859d8e-fe42-45c1-b3b2-fda29fbdcf8c,,,Anti theft lock,,Medical supply,N/A,,,2
8060ba92-c732-4a2c-a271-e41ddd024cc7,,,Plastic Dropper Non sterile Graduated up to 5ml,,Medical supply,N/A,,,2
22bcb88b-dcf2-49d2-aec4-9c6db46e22da,,,Alinity m Pipette tips 1000micro liter,,Medical supply,N/A,,,2
6f71bacc-5c4b-4fd0-8dd7-7dac3960edca,,,Alinity m IRU waste container,,Medical supply,N/A,,,2
20041aa5-384a-4e9e-b906-8ec43e285f98,,,Power Cable (EU) IEC Couple C13/C14/220v,,Medical supply,N/A,,,2
11db0e24-1a32-48d9-a637-1a99792a29ff,,,Geenius soft ware with AFP/ manual OUS,,Medical supply,N/A,,,2
e783ecf8-3b6b-43cf-9c9d-d2ba45bdcf12,,,Alinity m Pipette tips 50 micro litter,,Medical supply,N/A,,,2
174766e1-abcf-45a1-9eb5-5e0d576b465d,,,Alinity m Amplified waste container,,Medical supply,N/A,,,2
8fc9679c-e445-4379-9950-e61443359fa3,,,Catheter Folley silconized latex 5 15ml balloon sterile three ways size 14CH,,Medical supply,N/A,,,2
b9de76c2-0844-493b-9fe5-1cb6eb41d34d,,,Cotton Absorbant 100gm,,Medical supply,N/A,,,2
ea16053c-2bc8-4df8-9073-4ea60c5610d8,,,Roche Cell Collection medium,,Medical supply,N/A,,,2
a0d10301-8a6e-4486-a1c0-04ca3494b416,,,Pipette 60 set for TB LaMP,,Medical supply,N/A,,,2
b5ee41eb-ac51-4101-ad26-ab90c6aab3d6,,,Laboratory Equipment kit v4,,Medical supply,N/A,,,2
c89a0e82-e469-4f30-8137-81e0eaa241fd,,,DxC 700 AU/ Unicel DxI 800 Cuvette 5x5mm,,Medical supply,N/A,,,2
89a5f17c-6c4e-461d-a81b-3abf3b6faf54,,,"Pasteur Pipette-3 ml, graduated",,Medical supply,N/A,,,2
9e8eaa54-bce1-4ea3-b971-310fcf3c0674,,,Examination Glove-Latex Medium Size ,,Medical supply,N/A,,,2
5d7b40fd-aa70-4bc1-bcdb-8b2ac967fccb,,,Gauze Bandage-7.5cm x 5m,,Medical supply,N/A,,,2
8492ae5f-d21e-42b3-9021-d321999c46ca,,,Biohazard Bags - 8x12,,Medical supply,N/A,,,2
79c65833-df7c-4486-8743-a3623ffda1c9,,,Auto Disposable Syringe-2ml with Needle 21G of 100,,Medical supply,N/A,,,2
4466228d-7113-471b-8472-df3140417649,,,Cryogenic Vial-Of 450,,Medical supply,N/A,,,2
b3c8ae61-84ad-4ff7-a958-f91f8ae36eed,,,Syringe(AD) -5ml with needle 21G ,,Medical supply,N/A,,,2
8609d07a-8bd8-4ad5-a4f0-79406eddd9bf,,,Condoms-Male Latex length 180mm width 53mm    ,,Medical supply,N/A,,,2
3bda2bbe-8e4d-4c8d-bbad-c0440c5d5f0f,,,Biohazard Bags -Yellow 255 X 355mm,,Medical supply,N/A,,,2
e9fe169a-443c-4e1e-ae72-918b6201fd20,,,Examination Glove-Latex Large Size ,,Medical supply,N/A,,,2
6fe6e71e-69dc-4f80-926d-8f3679e20b3c,,,"Blood Collection Tube-K3 EDTA, 3ml ",,Medical supply,N/A,,,2
6297a361-4234-4274-bf70-5332b5d924af,,,Adhesive Plaster Zinc Oxide-Size 7.5cm X 10m,,Medical supply,N/A,,,2
816fb33c-7c6e-43f7-9169-1cb5152c2780,,,Applicator Wooden Stick-15cm Long x diam. 2.5mm with Cotton,,Medical supply,N/A,,,2
04cab4b2-8c1f-4cec-9a05-572c53427c1a,,,Cannula Intravenous Set (IV Cannula) -24G,,Medical supply,N/A,,,2
af9a52be-657a-45d7-ae9f-32827ee6f2f2,,,Cannula Intravenous Set (IV Cannula) -22G,,Medical supply,N/A,,,2
cdeb0d55-fc43-4fbb-890f-66d7e83b33f6,,,"Disposable Syringe-3 parts , 3ml  with 21G needle ",,Medical supply,N/A,,,2
907d718d-c7f1-4945-b5eb-c3ea313dd3a4,,,"Disposable Syringe- 3 parts , 5ml with 21G needle ",,Medical supply,N/A,,,2
87645794-99aa-400e-8e8f-ef6867248861,,,Tongue Depressor-wooden,,Medical supply,N/A,,,2
b775bc59-0558-412b-bbea-927bdbc6a3c8,,,Torniquate -of double belt ,,Medical supply,N/A,,,2
52343eff-dc10-445c-baf6-d8b1fd3653a9,,,Gauze Bandage-10cm x 5m,,Medical supply,N/A,,,2
b8524a02-ef8c-469d-89fa-8d1b0cf11648,,,Gauze Bandage-B/P Mesh 28 x 24 size 12.5cm x 5m,,Medical supply,N/A,,,2
7acf8589-2c89-4742-9e8e-ed09bdd95a6b,,,Gauze Surgical-90cm x 100m,,Medical supply,N/A,,,2
62f72179-0af5-4fbc-a83c-a0b098bfd361,,,Examination Glove-Latex disposable Non-Sterile Medium size ,,Medical supply,N/A,,,2
d456d408-8501-4f05-928c-fef1c4aad34d,,,Surgical Glove-sterile Latex No. 7 ,,Medical supply,N/A,,,2
b340261f-3c6d-465c-b8ad-9ecd8c239aa5,,,Plaster Of Paris (P.O.P) -10cm x 3m,,Medical supply,N/A,,,2
c4037a0e-e557-4053-900d-61349d73b426,,,Plaster Of Paris (P.O.P) -15 cm x 3m,,Medical supply,N/A,,,2
5aef01b4-4d9c-4817-889b-fd8a9d5b79e6,,,Umblical-Clamp 5.3cm Sterile,,Medical supply,N/A,,,2
d5c9acf9-96e3-4aa8-a7d3-5c1af8fbe47b,,,Scalp Vein Winged Infusion Set-23G,,Medical supply,N/A,,,2
6d85b272-b7c8-4675-9786-f8ca57046a43,,,Scalp Vein Winged Infusion Set-25G,,Medical supply,N/A,,,2
7af25e08-9728-4bfe-ae94-e3e6bdcc4b09,,,"Cat Gut Chromic-   3.5 (2/0), 75 cm HR 38 1/2 C.R.B 38mm heavy needle 334",,Medical supply,N/A,,,2
f102c159-50ea-4ede-90c7-7983268759f9,,,Biohazard Bags -24x36 of 200,,Medical supply,N/A,,,2
82521c69-dfe1-4952-9366-b68b092bae57,,,Sputem Cup--,,Medical supply,N/A,,,2
d0dbfb74-8ecd-42a1-8217-0aab9df21f7f,,,Microscope Slide-76mm x 26mm of 50,,Medical supply,N/A,,,2
d2e983c3-7971-4f30-9be5-aab8349ba6e8,,,Suction Catheter-No.6,,Medical supply,N/A,,,2
9d1c753d-53c0-4056-8cb7-205fed3ee6d6,,,Suction Catheter-No.8,,Medical supply,N/A,,,2
c2c4f238-d59d-4222-a031-1b9155145ee6,,,Disposable Syringe-50ml with Needle ,,Medical supply,N/A,,,2
fc96d03d-2ceb-4bbe-a054-95d7e1ecdbb3,,,Auto Disposable Syringe-1ml with needle,,Medical supply,N/A,,,2
088437e0-26a1-4cc7-a224-2d8f71f5d507,,,Cat Gut Chromic-3.0(3/0) 75cm on 18-20mm 1/2circle Round Bodied Needle 2234,,Medical supply,N/A,,,2
70810cfe-746e-475f-a037-5771620d9101,,,Cover Slide-22x22mm Thickness 13 mm,,Medical supply,N/A,,,2
657f7d3b-2dc9-4978-ad05-8b735508e81e,,,Mosquito Bednet-160x180x150,,Medical supply,N/A,,,2
25756dee-05b2-41bb-8f28-05f895e5a861,,,Zinc Oxide Plaster-7.5cm x 5 ,,Medical supply,N/A,,,2
9e4109f3-b13d-4168-9ec6-b65bd045af0a,,,Pasteur Pipette-Non-Ggraduated ,,Medical supply,N/A,,,2
a40052da-2027-480e-878d-aa81eae8f0f6,,,Biohazard Bags -Autoclave -38x48,,Medical supply,N/A,,,2
d9303336-3a3f-4d38-a1a3-72ee785b5c1a,,,Auto Disposable Syringe-0.5ml with Fixed needle 23 G,,Medical supply,N/A,,,2
76c5050e-482a-4e92-b738-3427128e1b75,,,"Insulin Syringe -For single use, 0.3ml ,6mm/30G,U-100 Euro languages ",,Medical supply,N/A,,,2
c6d85851-52ae-4ed3-b7d3-5146f52efaa8,,,Cryogenic Vial-1.5ml (Nuc Tube),,Medical supply,N/A,,,2
d6326927-c4e6-413b-9d59-3e00985be235,,,Microscope Slide-25x75mm,,Medical supply,N/A,,,2
5a7b2056-8a56-428b-b4b6-2e70a31b9399,,,Syringe(AD) -1ml,,Medical supply,N/A,,,2
6b13011a-e7ce-46b5-8bff-9c05f2d85d5e,,,Auto Disposable Syringe-0.05ml with Needle ,,Medical supply,N/A,,,2
a7026f41-70a1-4c56-9638-e95c010d3fa1,,,PIMA -Bead Standard,,Medical supply,N/A,,,2
f690f823-2c9c-41fc-aa59-a900878dea1a,,,"Disposable Syringe-(Sterile) 3 Parts, 10ml Luer fitting with 21G 1& 1/2 Needle",,Medical supply,N/A,,,2
d028e149-7a9c-4673-8849-3a1d140f53b4,,,Tag-For Refrigerator,,Medical supply,N/A,,,2
66b77334-38e5-4aad-a0ff-bc734a6c64d2,,,Filter Paper Qualitative Whatman-type grade 1 diameter 90mm,,Medical supply,N/A,,,2
9d394375-634a-471a-9e35-eb99ef76e2cd,,,Eye Goggle-plastic,,Medical supply,N/A,,,2
7a8b7a5c-4864-4e3f-b0c8-70254f74fe81,,,Disposable Syringe-3ml with Needle,,Medical supply,N/A,,,2
769ab669-395e-4207-8c3e-8a61ac26ff5c,,,Auto Disposable Syringe-0.5ml,,Medical supply,N/A,,,2
c9394b74-987f-491f-b550-20dec4877da6,,,Starting Device-117U6015,,Medical supply,N/A,,,2
30c55cc7-3bec-48e3-b990-a7cc344cdb6f,,,Fan-Jamican KF 1225B1MR-R,,Medical supply,N/A,,,2
78066334-c506-4a9c-86c3-912e380b819b,,,Microscope Slide-frosted ended ,,Medical supply,N/A,,,2
e41dc9dc-7dbb-4b0e-a531-f86367e97de4,,,PIMA -printer paper I,,Medical supply,N/A,,,2
4b1a0dbe-f65f-4ff0-9971-7e29042d4aa0,,,"coverall,w/hood,type 4,tight clothing,large(176-182cm)",,Medical supply,N/A,,,2
